,chapter_cat,article_cat,clause_id
37620,technical barriers to trade,Transparency,730
37621,technical barriers to trade,Transparency,730
37622,technical barriers to trade,Transparency,730
37623,technical barriers to trade,Transparency,730
37624,technical barriers to trade,Transparency,730
37625,technical barriers to trade,Transparency,730
37626,technical barriers to trade,Transparency,730
37627,technical barriers to trade,Transparency,730
37628,technical barriers to trade,Transparency,730
37629,technical barriers to trade,Transparency,730
37630,technical barriers to trade,Transparency,730
37631,technical barriers to trade,Transparency,730
37632,technical barriers to trade,Transparency,730
37633,technical barriers to trade,Transparency,730
37634,technical barriers to trade,Transparency,730
37635,technical barriers to trade,Transparency,730
37636,technical barriers to trade,Transparency,730
37637,technical barriers to trade,Transparency,730
37638,technical barriers to trade,Transparency,730
37639,technical barriers to trade,Transparency,730
37640,technical barriers to trade,Transparency,730
37641,technical barriers to trade,Transparency,730
37642,technical barriers to trade,Transparency,730
37643,technical barriers to trade,Transparency,730
37644,technical barriers to trade,Transparency,730
37645,technical barriers to trade,Transparency,730
37646,technical barriers to trade,Enquiry Points,712
37647,technical barriers to trade,Enquiry Points,712
37648,technical barriers to trade,Enquiry Points,712
37649,technical barriers to trade,Enquiry Points,712
37650,technical barriers to trade,Enquiry Points,712
37651,technical barriers to trade,Enquiry Points,712
37652,technical barriers to trade,Enquiry Points,712
37653,technical barriers to trade,Enquiry Points,712
37654,technical barriers to trade,Enquiry Points,712
37655,technical barriers to trade,Enquiry Points,712
37656,technical barriers to trade,Enquiry Points,712
37657,technical barriers to trade,Enquiry Points,712
37658,technical barriers to trade,Enquiry Points,712
37659,technical barriers to trade,Enquiry Points,712
37660,technical barriers to trade,Enquiry Points,712
37661,technical barriers to trade,Enquiry Points,712
37662,technical barriers to trade,Enquiry Points,712
37663,technical barriers to trade,Enquiry Points,712
37664,technical barriers to trade,Enquiry Points,712
37665,technical barriers to trade,Enquiry Points,712
37666,technical barriers to trade,Enquiry Points,712
37667,technical barriers to trade,Enquiry Points,712
37668,technical barriers to trade,Enquiry Points,712
37669,technical barriers to trade,Enquiry Points,712
37670,technical barriers to trade,Enquiry Points,712
37671,technical barriers to trade,Enquiry Points,712
37672,technical barriers to trade,Enquiry Points,712
37673,technical barriers to trade,Enquiry Points,712
37674,technical barriers to trade,Enquiry Points,712
37675,technical barriers to trade,Enquiry Points,712
37676,technical barriers to trade,Enquiry Points,712
37677,technical barriers to trade,Enquiry Points,712
37678,technical barriers to trade,Enquiry Points,712
37679,technical barriers to trade,Enquiry Points,712
37680,technical barriers to trade,Enquiry Points,712
37681,technical barriers to trade,Enquiry Points,712
37682,technical barriers to trade,Enquiry Points,712
37683,technical barriers to trade,Enquiry Points,712
37684,technical barriers to trade,Enquiry Points,712
37685,technical barriers to trade,Enquiry Points,712
37686,technical barriers to trade,Enquiry Points,712
37687,technical barriers to trade,Enquiry Points,712
37688,technical barriers to trade,Enquiry Points,712
37689,technical barriers to trade,Enquiry Points,712
37690,technical barriers to trade,Enquiry Points,712
37691,technical barriers to trade,Enquiry Points,712
37692,technical barriers to trade,Enquiry Points,712
37693,technical barriers to trade,Enquiry Points,712
37694,technical barriers to trade,Enquiry Points,712
37695,technical barriers to trade,Enquiry Points,712
37696,technical barriers to trade,Enquiry Points,712
37697,technical barriers to trade,General Provisions,714
37698,technical barriers to trade,General Provisions,714
37699,technical barriers to trade,General Provisions,714
37700,technical barriers to trade,General Provisions,714
37701,technical barriers to trade,General Provisions,714
37702,technical barriers to trade,General Provisions,714
37703,technical barriers to trade,General Provisions,714
37704,technical barriers to trade,General Provisions,714
37705,technical barriers to trade,General Provisions,714
37706,technical barriers to trade,General Provisions,714
37707,technical barriers to trade,General Provisions,714
37708,technical barriers to trade,Fees And Processing Periods,713
37709,technical barriers to trade,Fees And Processing Periods,713
37710,technical barriers to trade,Fees And Processing Periods,713
37711,technical barriers to trade,Fees And Processing Periods,713
37712,technical barriers to trade,Fees And Processing Periods,713
37713,technical barriers to trade,Fees And Processing Periods,713
37714,technical barriers to trade,Fees And Processing Periods,713
37715,technical barriers to trade,Fees And Processing Periods,713
37716,technical barriers to trade,Fees And Processing Periods,713
37717,technical barriers to trade,Fees And Processing Periods,713
37718,technical barriers to trade,Fees And Processing Periods,713
37719,technical barriers to trade,Fees And Processing Periods,713
37720,technical barriers to trade,Fees And Processing Periods,713
37721,technical barriers to trade,Resolution Of Sps And Tbt Problems,726
37722,technical barriers to trade,Resolution Of Sps And Tbt Problems,726
37723,technical barriers to trade,Compatibility And Equivalence,706
37724,technical barriers to trade,Compatibility And Equivalence,706
37725,technical barriers to trade,Compatibility And Equivalence,706
37726,technical barriers to trade,Compatibility And Equivalence,706
37727,technical barriers to trade,Compatibility And Equivalence,706
37728,technical barriers to trade,Compatibility And Equivalence,706
37729,technical barriers to trade,Compatibility And Equivalence,706
37730,technical barriers to trade,Compatibility And Equivalence,706
37731,technical barriers to trade,Compatibility And Equivalence,706
37732,technical barriers to trade,Compatibility And Equivalence,706
37733,technical barriers to trade,Compatibility And Equivalence,706
37734,technical barriers to trade,Compatibility And Equivalence,706
37735,technical barriers to trade,Compatibility And Equivalence,706
37736,technical barriers to trade,Compatibility And Equivalence,706
37737,technical barriers to trade,Compatibility And Equivalence,706
37738,technical barriers to trade,Compatibility And Equivalence,706
37739,technical barriers to trade,Compatibility And Equivalence,706
37740,technical barriers to trade,Compatibility And Equivalence,706
37741,technical barriers to trade,Compatibility And Equivalence,706
37742,technical barriers to trade,Compatibility And Equivalence,706
37743,technical barriers to trade,Compatibility And Equivalence,706
37744,technical barriers to trade,Compatibility And Equivalence,706
37745,technical barriers to trade,Compatibility And Equivalence,706
37746,technical barriers to trade,Compatibility And Equivalence,706
37747,technical barriers to trade,Compatibility And Equivalence,706
37748,technical barriers to trade,Compatibility And Equivalence,706
37749,technical barriers to trade,Compatibility And Equivalence,706
37750,technical barriers to trade,Compatibility And Equivalence,706
37751,technical barriers to trade,Compatibility And Equivalence,706
37752,technical barriers to trade,Compatibility And Equivalence,706
37753,technical barriers to trade,Annexes,704
37754,technical barriers to trade,Annexes,704
37755,technical barriers to trade,Annexes,704
37756,technical barriers to trade,Annexes,704
37757,technical barriers to trade,Annexes,704
37758,technical barriers to trade,Annexes,704
37759,technical barriers to trade,Annexes,704
37760,technical barriers to trade,Annexes,704
37761,technical barriers to trade,Annexes,704
37762,technical barriers to trade,Annexes,704
37763,technical barriers to trade,Annexes,704
37764,technical barriers to trade,Annexes,704
37765,technical barriers to trade,Annexes,704
37766,technical barriers to trade,Annexes,704
37767,technical barriers to trade,Annexes,704
37768,technical barriers to trade,Annexes,704
37769,technical barriers to trade,Annexes,704
37770,technical barriers to trade,Annexes,704
37771,technical barriers to trade,Annexes,704
37772,technical barriers to trade,Annexes,704
37773,technical barriers to trade,Annexes,704
37774,technical barriers to trade,Annexes,704
37775,technical barriers to trade,Annexes,704
37776,technical barriers to trade,Annexes,704
37777,technical barriers to trade,Annexes,704
37778,technical barriers to trade,Annexes,704
37779,technical barriers to trade,Annexes,704
37780,technical barriers to trade,Annexes,704
37781,technical barriers to trade,Annexes,704
37782,technical barriers to trade,Annexes,704
37783,technical barriers to trade,Annexes,704
37784,technical barriers to trade,Annexes,704
37785,technical barriers to trade,Annexes,704
37786,technical barriers to trade,Annexes,704
37787,technical barriers to trade,Annexes,704
37788,technical barriers to trade,Annexes,704
37789,technical barriers to trade,Annexes,704
37790,technical barriers to trade,Annexes,704
37791,technical barriers to trade,Annexes,704
37792,technical barriers to trade,Annexes,704
37793,technical barriers to trade,Annexes,704
37794,technical barriers to trade,Annexes,704
37795,technical barriers to trade,Annexes,704
37796,technical barriers to trade,Annexes,704
37797,technical barriers to trade,Annexes,704
37798,technical barriers to trade,Annexes,704
37799,technical barriers to trade,Annexes,704
37800,technical barriers to trade,Annexes,704
37801,technical barriers to trade,Annexes,704
37802,technical barriers to trade,Annexes,704
37803,technical barriers to trade,Annexes,704
37804,technical barriers to trade,Annexes,704
37805,technical barriers to trade,Annexes,704
37806,technical barriers to trade,Annexes,704
37807,technical barriers to trade,Annexes,704
37808,technical barriers to trade,Annexes,704
37809,technical barriers to trade,Annexes,704
37810,technical barriers to trade,Annexes,704
37811,technical barriers to trade,Annexes,704
37812,technical barriers to trade,Annexes,704
37813,technical barriers to trade,Annexes,704
37814,technical barriers to trade,Annexes,704
37815,technical barriers to trade,Annexes,704
37816,technical barriers to trade,Annexes,704
37817,technical barriers to trade,Annexes,704
37818,technical barriers to trade,Annexes,704
37819,technical barriers to trade,Annexes,704
37820,technical barriers to trade,Annexes,704
37821,technical barriers to trade,Annexes,704
37822,technical barriers to trade,Annexes,704
37823,technical barriers to trade,Annexes,704
37824,technical barriers to trade,Annexes,704
37825,technical barriers to trade,Annexes,704
37826,technical barriers to trade,Annexes,704
37827,technical barriers to trade,Annexes,704
37828,technical barriers to trade,Annexes,704
37829,technical barriers to trade,Annexes,704
37830,technical barriers to trade,Preservation of Regulatory Authority,723
37831,technical barriers to trade,Preservation of Regulatory Authority,723
37832,technical barriers to trade,Preservation of Regulatory Authority,723
37833,technical barriers to trade,Preservation of Regulatory Authority,723
37834,technical barriers to trade,Preservation of Regulatory Authority,723
37835,technical barriers to trade,Coordination Mechanism,708
37836,technical barriers to trade,Coordination Mechanism,708
37837,technical barriers to trade,Coordination Mechanism,708
37838,technical barriers to trade,Coordination Mechanism,708
37839,technical barriers to trade,Coordination Mechanism,708
37840,technical barriers to trade,Coordination Mechanism,708
37841,technical barriers to trade,Coordination Mechanism,708
37842,technical barriers to trade,Coordination Mechanism,708
37843,technical barriers to trade,Coordination Mechanism,708
37844,technical barriers to trade,Coordination Mechanism,708
37845,technical barriers to trade,Coordination Mechanism,708
37846,technical barriers to trade,Coordination Mechanism,708
37847,technical barriers to trade,Coordination Mechanism,708
37848,technical barriers to trade,Notification,722
37849,technical barriers to trade,Notification,722
37850,technical barriers to trade,Notification,722
37851,technical barriers to trade,Notification,722
37852,technical barriers to trade,Notification,722
37853,technical barriers to trade,Notification,722
37854,technical barriers to trade,Notification,722
37855,technical barriers to trade,Notification,722
37856,technical barriers to trade,Notification,722
37857,technical barriers to trade,Notification,722
37858,technical barriers to trade,Notification,722
37859,technical barriers to trade,Notification,722
37860,technical barriers to trade,Notification,722
37861,technical barriers to trade,Notification,722
37862,technical barriers to trade,Notification,722
37863,technical barriers to trade,Notification,722
37864,technical barriers to trade,Notification,722
37865,technical barriers to trade,Notification,722
37866,technical barriers to trade,Notification,722
37867,technical barriers to trade,Notification,722
37868,technical barriers to trade,Notification,722
37869,technical barriers to trade,Notification,722
37870,technical barriers to trade,Notification,722
37871,technical barriers to trade,Notification,722
37872,technical barriers to trade,Notification,722
37873,technical barriers to trade,Notification,722
37874,technical barriers to trade,Notification,722
37875,technical barriers to trade,Notification,722
37876,technical barriers to trade,Notification,722
37877,technical barriers to trade,Notification,722
37878,technical barriers to trade,Notification,722
37879,technical barriers to trade,Notification,722
37880,technical barriers to trade,Information Centers,716
37881,technical barriers to trade,Information Centers,716
37882,technical barriers to trade,Information Centers,716
37883,technical barriers to trade,Information Centers,716
37884,technical barriers to trade,Information Centers,716
37885,technical barriers to trade,Information Centers,716
37886,technical barriers to trade,Information Centers,716
37887,technical barriers to trade,Information Centers,716
37888,technical barriers to trade,Information Centers,716
37889,technical barriers to trade,Information Centers,716
37890,technical barriers to trade,Information Centers,716
37891,technical barriers to trade,Information Centers,716
37892,technical barriers to trade,Information Centers,716
37893,technical barriers to trade,Information Centers,716
37894,technical barriers to trade,Information Centers,716
37895,technical barriers to trade,Information Centers,716
37896,technical barriers to trade,Information Centers,716
37897,technical barriers to trade,Information Centers,716
37898,technical barriers to trade,Information Centers,716
37899,technical barriers to trade,Information Centers,716
37900,technical barriers to trade,Information Centers,716
37901,technical barriers to trade,Information Centers,716
37902,technical barriers to trade,Information Centers,716
37903,technical barriers to trade,Information Centers,716
37904,technical barriers to trade,Information Centers,716
37905,technical barriers to trade,Information Centers,716
37906,technical barriers to trade,Information Centers,716
37907,technical barriers to trade,Information Centers,716
37908,technical barriers to trade,Information Centers,716
37909,technical barriers to trade,Information Centers,716
37910,technical barriers to trade,Information Centers,716
37911,technical barriers to trade,Information Centers,716
37912,technical barriers to trade,Information Centers,716
37913,technical barriers to trade,Information Centers,716
37914,technical barriers to trade,Information Centers,716
37915,technical barriers to trade,Information Centers,716
37916,technical barriers to trade,Information Centers,716
37917,technical barriers to trade,Information Centers,716
37918,technical barriers to trade,Information Centers,716
37919,technical barriers to trade,Information Centers,716
37920,technical barriers to trade,Information Centers,716
37921,technical barriers to trade,Information Centers,716
37922,technical barriers to trade,Information Centers,716
37923,technical barriers to trade,Information Centers,716
37924,technical barriers to trade,Information Centers,716
37925,technical barriers to trade,Information Centers,716
37926,technical barriers to trade,Information Centers,716
37927,technical barriers to trade,Information Centers,716
37928,technical barriers to trade,Information Centers,716
37929,technical barriers to trade,Information Centers,716
37930,technical barriers to trade,Information Centers,716
37931,technical barriers to trade,Information Centers,716
37932,technical barriers to trade,Information Centers,716
37933,technical barriers to trade,Information Centers,716
37934,technical barriers to trade,Information Centers,716
37935,technical barriers to trade,Information Centers,716
37936,technical barriers to trade,Information Centers,716
37937,technical barriers to trade,Information Centers,716
37938,technical barriers to trade,Information Centers,716
37939,technical barriers to trade,Accreditation,702
37940,technical barriers to trade,Accreditation,702
37941,technical barriers to trade,Accreditation,702
37942,technical barriers to trade,Accreditation,702
37943,technical barriers to trade,Accreditation,702
37944,technical barriers to trade,Accreditation,702
37945,technical barriers to trade,Regional is ation,724
37946,technical barriers to trade,Regional is ation,724
37947,technical barriers to trade,Regional is ation,724
37948,technical barriers to trade,Regional is ation,724
37949,technical barriers to trade,Regional is ation,724
37950,technical barriers to trade,Market Surveillance,718
37951,technical barriers to trade,Market Surveillance,718
37952,technical barriers to trade,Market Surveillance,718
37953,technical barriers to trade,Market Surveillance,718
37954,technical barriers to trade,Market Surveillance,718
37955,technical barriers to trade,Market Surveillance,718
37956,technical barriers to trade,Market Surveillance,718
37957,technical barriers to trade,Market Surveillance,718
37958,technical barriers to trade,Marking And Labelling,719
37959,technical barriers to trade,Marking And Labelling,719
37960,technical barriers to trade,Marking And Labelling,719
37961,technical barriers to trade,Marking And Labelling,719
37962,technical barriers to trade,Marking And Labelling,719
37963,technical barriers to trade,Marking And Labelling,719
37964,technical barriers to trade,Marking And Labelling,719
37965,technical barriers to trade,Marking And Labelling,719
37966,technical barriers to trade,Marking And Labelling,719
37967,technical barriers to trade,Marking And Labelling,719
37968,technical barriers to trade,Marking And Labelling,719
37969,technical barriers to trade,Marking And Labelling,719
37970,technical barriers to trade,Marking And Labelling,719
37971,technical barriers to trade,Marking And Labelling,719
37972,technical barriers to trade,Marking And Labelling,719
37973,technical barriers to trade,Marking And Labelling,719
37974,technical barriers to trade,Marking And Labelling,719
37975,technical barriers to trade,Marking And Labelling,719
37976,technical barriers to trade,Marking And Labelling,719
37977,technical barriers to trade,Marking And Labelling,719
37978,technical barriers to trade,Marking And Labelling,719
37979,technical barriers to trade,Marking And Labelling,719
37980,technical barriers to trade,Marking And Labelling,719
37981,technical barriers to trade,Marking And Labelling,719
37982,technical barriers to trade,Marking And Labelling,719
37983,technical barriers to trade,Security Exceptions,728
37984,technical barriers to trade,Security Exceptions,728
37985,technical barriers to trade,Security Exceptions,728
37986,technical barriers to trade,Coordinators,709
37987,technical barriers to trade,Coordinators,709
37988,technical barriers to trade,Coordinators,709
37989,technical barriers to trade,Coordinators,709
37990,technical barriers to trade,Coordinators,709
37991,technical barriers to trade,Coordinators,709
37992,technical barriers to trade,Coordinators,709
37993,technical barriers to trade,Coordinators,709
37994,technical barriers to trade,Coordinators,709
37995,technical barriers to trade,Coordinators,709
37996,technical barriers to trade,Coordinators,709
37997,technical barriers to trade,Coordinators,709
37998,technical barriers to trade,Coordinators,709
37999,technical barriers to trade,Coordinators,709
38000,technical barriers to trade,Coordinators,709
38001,technical barriers to trade,Coordinators,709
38002,technical barriers to trade,Coordinators,709
38003,technical barriers to trade,Coordinators,709
38004,technical barriers to trade,Coordinators,709
38005,technical barriers to trade,Coordinators,709
38006,technical barriers to trade,Coordinators,709
38007,technical barriers to trade,Coordinators,709
38008,technical barriers to trade,Coordinators,709
38009,technical barriers to trade,Joint Sub Committee on Sanitary and Phytosanitary SP S Measures and Technical,717
38010,technical barriers to trade,Joint Sub Committee on Sanitary and Phytosanitary SP S Measures and Technical,717
38011,technical barriers to trade,Joint Sub Committee on Sanitary and Phytosanitary SP S Measures and Technical,717
38012,technical barriers to trade,Joint Sub Committee on Sanitary and Phytosanitary SP S Measures and Technical,717
38013,technical barriers to trade,Joint Sub Committee on Sanitary and Phytosanitary SP S Measures and Technical,717
38014,technical barriers to trade,Joint Sub Committee on Sanitary and Phytosanitary SP S Measures and Technical,717
38015,technical barriers to trade,Joint Sub Committee on Sanitary and Phytosanitary SP S Measures and Technical,717
38016,technical barriers to trade,Assessment Of Risk,705
38017,technical barriers to trade,Assessment Of Risk,705
38018,technical barriers to trade,Assessment Of Risk,705
38019,technical barriers to trade,Assessment Of Risk,705
38020,technical barriers to trade,Assessment Of Risk,705
38021,technical barriers to trade,Assessment Of Risk,705
38022,technical barriers to trade,Assessment Of Risk,705
38023,technical barriers to trade,Assessment Of Risk,705
38024,technical barriers to trade,Assessment Of Risk,705
38025,technical barriers to trade,Assessment Of Risk,705
38026,technical barriers to trade,Assessment Of Risk,705
38027,technical barriers to trade,Assessment Of Risk,705
38028,technical barriers to trade,Assessment Of Risk,705
38029,technical barriers to trade,Assessment Of Risk,705
38030,technical barriers to trade,Assessment Of Risk,705
38031,technical barriers to trade,Implementation,715
38032,technical barriers to trade,Implementation,715
38033,technical barriers to trade,Implementation,715
38034,technical barriers to trade,Implementation,715
38035,technical barriers to trade,Implementation,715
38036,technical barriers to trade,Implementation,715
38037,technical barriers to trade,Implementation,715
38038,technical barriers to trade,Implementation,715
38039,technical barriers to trade,Implementation,715
38040,technical barriers to trade,Implementation,715
38041,technical barriers to trade,Implementation,715
38042,technical barriers to trade,Implementation,715
38043,technical barriers to trade,Implementation,715
38044,technical barriers to trade,Implementation,715
38045,technical barriers to trade,Implementation,715
38046,technical barriers to trade,Implementation,715
38047,technical barriers to trade,Implementation,715
38048,technical barriers to trade,Implementation,715
38049,technical barriers to trade,Implementation,715
38050,technical barriers to trade,Implementation,715
38051,technical barriers to trade,Implementation,715
38052,technical barriers to trade,Implementation,715
38053,technical barriers to trade,Implementation,715
38054,technical barriers to trade,Implementation,715
38055,technical barriers to trade,Implementation,715
38056,technical barriers to trade,Implementation,715
38057,technical barriers to trade,Implementation,715
38058,technical barriers to trade,Implementation,715
38059,trade in goods,Customs Duties On Imports,804
38060,trade in goods,Customs Duties On Imports,804
38061,trade in goods,Customs Duties On Imports,804
38062,trade in goods,Customs Duties On Imports,804
38063,trade in goods,Customs Duties On Imports,804
38064,trade in goods,Customs Duties On Imports,804
38065,trade in goods,Customs Duties On Imports,804
38066,trade in goods,Customs Duties On Imports,804
38067,trade in goods,Customs Duties On Imports,804
38068,trade in goods,Customs Duties On Imports,804
38069,trade in goods,Customs Duties On Imports,804
38070,trade in goods,Customs Duties On Imports,804
38071,trade in goods,Customs Duties On Imports,804
38072,trade in goods,Customs Duties On Imports,804
38073,trade in goods,Customs Duties On Imports,804
38074,trade in goods,Customs Duties On Imports,804
38075,trade in goods,Customs Duties On Imports,804
38076,trade in goods,Customs Duties On Imports,804
38077,trade in goods,Customs Duties On Imports,804
38078,trade in goods,Customs Duties On Imports,804
38079,trade in goods,Customs Duties On Imports,804
38080,trade in goods,Customs Duties On Imports,804
38081,trade in goods,Customs Duties On Imports,804
38082,trade in goods,Customs Duties On Imports,804
38083,trade in goods,Customs Duties On Imports,804
38084,trade in goods,Customs Duties On Imports,804
38085,trade in goods,Customs Duties On Imports,804
38086,trade in goods,Customs Duties On Imports,804
38087,trade in goods,Customs Duties On Imports,804
38088,trade in goods,Customs Duties On Imports,804
38089,trade in goods,Customs Duties On Imports,804
38090,trade in goods,Customs Duties On Imports,804
38091,trade in goods,Customs Duties On Imports,804
38092,trade in goods,Customs Duties On Imports,804
38093,trade in goods,Customs Duties On Imports,804
38094,trade in goods,Customs Duties On Imports,804
38095,trade in goods,Customs Duties On Imports,804
38096,trade in goods,Customs Duties On Imports,804
38097,trade in goods,Customs Duties On Imports,804
38098,trade in goods,Customs Duties On Imports,804
38099,trade in goods,Customs Duties On Imports,804
38100,trade in goods,Customs Duties On Imports,804
38101,trade in goods,Customs Duties On Imports,804
38102,trade in goods,Customs Duties On Imports,804
38103,trade in goods,Customs Duties On Imports,804
38104,trade in goods,Customs Duties On Imports,804
38105,trade in goods,Customs Duties On Imports,804
38106,trade in goods,Customs Duties On Imports,804
38107,trade in goods,Customs Duties On Imports,804
38108,trade in goods,Customs Duties On Imports,804
38109,trade in goods,Customs Duties On Imports,804
38110,trade in goods,Customs Duties On Imports,804
38111,trade in goods,Customs Duties On Imports,804
38112,trade in goods,Customs Duties On Imports,804
38113,trade in goods,Customs Duties On Imports,804
38114,trade in goods,Customs Duties On Imports,804
38115,trade in goods,Customs Duties On Imports,804
38116,trade in goods,Customs Duties On Imports,804
38117,trade in goods,Customs Duties On Imports,804
38118,trade in goods,Customs Duties On Imports,804
38119,trade in goods,Customs Duties On Imports,804
38120,trade in goods,Customs Duties On Imports,804
38121,trade in goods,Customs Duties On Imports,804
38122,trade in goods,Customs Duties On Imports,804
38123,trade in goods,Customs Duties On Imports,804
38124,trade in goods,Customs Duties On Imports,804
38125,trade in goods,Customs Duties On Imports,804
38126,trade in goods,Customs Duties On Imports,804
38127,trade in goods,Customs Duties On Imports,804
38128,trade in goods,Customs Duties On Imports,804
38129,trade in goods,Customs Duties On Imports,804
38130,trade in goods,Customs Duties On Imports,804
38131,trade in goods,Customs Duties On Imports,804
38132,trade in goods,Customs Duties On Imports,804
38133,trade in goods,Customs Duties On Imports,804
38134,trade in goods,Customs Duties On Imports,804
38135,trade in goods,Customs Duties On Imports,804
38136,trade in goods,Customs Duties On Imports,804
38137,trade in goods,Customs Duties On Imports,804
38138,trade in goods,Customs Duties On Imports,804
38139,trade in goods,Customs Duties On Imports,804
38140,trade in goods,Customs Duties On Imports,804
38141,trade in goods,Customs Duties On Imports,804
38142,trade in goods,Customs Duties On Imports,804
38143,trade in goods,Customs Duties On Imports,804
38144,trade in goods,Customs Duties On Imports,804
38145,trade in goods,Customs Duties On Imports,804
38146,trade in goods,Customs Duties On Imports,804
38147,trade in goods,Customs Duties On Imports,804
38148,trade in goods,Customs Duties On Imports,804
38149,trade in goods,Customs Duties On Imports,804
38150,trade in goods,Customs Duties On Imports,804
38151,trade in goods,Customs Duties On Imports,804
38152,trade in goods,Customs Duties On Imports,804
38153,trade in goods,Customs Duties On Imports,804
38154,trade in goods,Customs Duties On Imports,804
38155,trade in goods,Customs Duties On Imports,804
38156,trade in goods,Customs Duties On Imports,804
38157,trade in goods,Customs Duties On Imports,804
38158,trade in goods,Customs Duties On Imports,804
38159,trade in goods,Customs Duties On Imports,804
38160,trade in goods,Customs Duties On Imports,804
38161,trade in goods,Customs Duties On Imports,804
38162,trade in goods,Customs Duties On Imports,804
38163,trade in goods,Customs Duties On Imports,804
38164,trade in goods,Customs Duties On Imports,804
38165,trade in goods,Customs Duties On Imports,804
38166,trade in goods,Customs Duties On Imports,804
38167,trade in goods,Customs Duties On Imports,804
38168,trade in goods,Customs Duties On Imports,804
38169,trade in goods,Customs Duties On Imports,804
38170,trade in goods,Customs Duties On Imports,804
38171,trade in goods,Customs Duties On Imports,804
38172,trade in goods,Customs Duties On Imports,804
38173,trade in goods,Customs Duties On Imports,804
38174,trade in goods,Customs Duties On Imports,804
38175,trade in goods,Customs Duties On Imports,804
38176,trade in goods,Customs Duties On Imports,804
38177,trade in goods,Customs Duties On Imports,804
38178,trade in goods,Customs Duties On Imports,804
38179,trade in goods,Customs Duties On Imports,804
38180,trade in goods,Customs Duties On Imports,804
38181,trade in goods,Customs Duties On Imports,804
38182,trade in goods,Customs Duties On Imports,804
38183,trade in goods,Customs Duties On Imports,804
38184,trade in goods,Customs Duties On Imports,804
38185,trade in goods,Customs Duties On Imports,804
38186,trade in goods,Customs Duties On Imports,804
38187,trade in goods,Customs Duties On Imports,804
38188,trade in goods,Customs Duties On Imports,804
38189,trade in goods,Customs Duties On Imports,804
38190,trade in goods,Customs Duties On Imports,804
38191,trade in goods,Customs Duties On Imports,804
38192,trade in goods,Customs Duties On Imports,804
38193,trade in goods,Customs Duties On Imports,804
38194,trade in goods,Customs Duties On Imports,804
38195,trade in goods,Customs Duties On Imports,804
38196,trade in goods,Customs Duties On Imports,804
38197,trade in goods,Customs Duties On Imports,804
38198,trade in goods,Customs Duties On Imports,804
38199,trade in goods,Customs Duties On Imports,804
38200,trade in goods,Customs Duties On Imports,804
38201,trade in goods,Customs Duties On Imports,804
38202,trade in goods,Customs Duties On Imports,804
38203,trade in goods,Customs Duties On Imports,804
38204,trade in goods,Customs Duties On Imports,804
38205,trade in goods,Customs Duties On Imports,804
38206,trade in goods,Customs Duties On Imports,804
38207,trade in goods,Customs Duties On Imports,804
38208,trade in goods,Customs Duties On Imports,804
38209,trade in goods,Customs Duties On Imports,804
38210,trade in goods,Customs Duties On Imports,804
38211,trade in goods,Customs Duties On Imports,804
38212,trade in goods,Customs Duties On Imports,804
38213,trade in goods,Customs Duties On Imports,804
38214,trade in goods,Customs Duties On Imports,804
38215,trade in goods,Customs Duties On Imports,804
38216,trade in goods,Customs Duties On Imports,804
38217,trade in goods,Customs Duties On Imports,804
38218,trade in goods,Customs Duties On Imports,804
38219,trade in goods,Customs Duties On Imports,804
38220,trade in goods,Customs Duties On Imports,804
38221,trade in goods,Customs Duties On Imports,804
38222,trade in goods,Customs Duties On Imports,804
38223,trade in goods,Customs Duties On Imports,804
38224,trade in goods,Customs Duties On Imports,804
38225,trade in goods,Customs Duties On Imports,804
38226,trade in goods,Customs Duties On Imports,804
38227,trade in goods,Customs Duties On Imports,804
38228,trade in goods,Customs Duties On Imports,804
38229,trade in goods,Customs Duties On Imports,804
38230,trade in goods,Customs Duties On Imports,804
38231,trade in goods,Customs Duties On Imports,804
38232,trade in goods,Customs Duties On Imports,804
38233,trade in goods,Customs Duties On Imports,804
38234,trade in goods,Customs Duties On Imports,804
38235,trade in goods,Customs Duties On Imports,804
38236,trade in goods,Customs Duties On Imports,804
38237,trade in goods,Customs Duties On Imports,804
38238,trade in goods,Customs Duties On Imports,804
38239,trade in goods,Customs Duties On Imports,804
38240,trade in goods,Customs Duties On Imports,804
38241,trade in goods,Customs Duties On Imports,804
38242,trade in goods,Customs Duties On Imports,804
38243,trade in goods,Customs Duties On Imports,804
38244,trade in goods,Customs Duties On Imports,804
38245,trade in goods,Customs Duties On Imports,804
38246,trade in goods,Customs Duties On Imports,804
38247,trade in goods,Customs Duties On Imports,804
38248,trade in goods,Customs Duties On Imports,804
38249,trade in goods,Customs Duties On Imports,804
38250,trade in goods,Customs Duties On Imports,804
38251,trade in goods,Customs Duties On Imports,804
38252,trade in goods,Customs Duties On Imports,804
38253,trade in goods,Customs Duties On Imports,804
38254,trade in goods,Customs Duties On Imports,804
38255,trade in goods,Customs Duties On Imports,804
38256,trade in goods,Customs Duties On Imports,804
38257,trade in goods,Customs Duties On Imports,804
38258,trade in goods,Customs Duties On Imports,804
38259,trade in goods,Customs Duties On Imports,804
38260,trade in goods,Customs Duties On Imports,804
38261,trade in goods,Customs Duties On Imports,804
38262,trade in goods,Customs Duties On Imports,804
38263,trade in goods,Customs Duties On Imports,804
38264,trade in goods,Customs Duties On Imports,804
38265,trade in goods,Customs Duties On Imports,804
38266,trade in goods,Customs Duties On Imports,804
